Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,Return,Signal
2013-09-12,1330.4000244140625,1360.0,1322.4000244140625,1360.0,120,1382.9299865722655,1331.0759936523436,40.00981583649518,-0.016536379732621564,0
2013-09-13,1308.4000244140625,1323.0,1305.300048828125,1322.9000244140625,38,1380.2699890136719,1332.2019946289063,28.358974948663302,0.0072607763854593,1
2013-09-16,1317.9000244140625,1329.5999755859375,1310.800048828125,1328.4000244140625,107,1377.5799926757813,1334.3019946289062,31.990424072602806,-0.006373794869453109,0
2013-09-17,1309.5,1313.0999755859375,1309.5,1313.0,24,1374.7449951171875,1335.793994140625,20.655077843129803,-0.0012981681343069429,0
2013-09-18,1307.800048828125,1347.699951171875,1292.0999755859375,1292.0999755859375,29,1371.479998779297,1337.0319946289062,20.64417498192148,0.04710198293778567,1
2013-09-19,1369.4000244140625,1373.0,1362.9000244140625,1362.9000244140625,35,1371.4200012207032,1339.4719946289063,41.11882932197933,-0.02694612513231931,0
2013-09-20,1332.5,1347.5,1330.699951171875,1347.5,2,1369.4850036621094,1340.5199951171876,38.000010134134484,-0.004202608319652912,0
2013-09-23,1326.9000244140625,1327.800048828125,1317.5999755859375,1327.0999755859375,78,1366.0450073242187,1341.5019946289062,33.294081053322245,-0.008214653865030841,0
2013-09-24,1316.0,1324.9000244140625,1309.4000244140625,1321.199951171875,61,1362.1950073242188,1342.1459936523438,34.825464606394874,0.015121599098831595,1
2013-09-25,1335.9000244140625,1335.9000244140625,1322.699951171875,1322.699951171875,51,1357.960009765625,1343.0479931640625,42.457433811780135,-0.009207312376178667,0
2013-09-26,1323.5999755859375,1338.300048828125,1323.5999755859375,1335.199951171875,13170,1353.190008544922,1343.9619921875,37.13821206181242,0.011181662965484174,1
2013-09-27,1338.4000244140625,1343.800048828125,1319.699951171875,1321.5,2990,1349.4650085449218,1345.0379931640625,40.69230736726855,-0.008891231468164507,0
2013-09-30,1326.5,1350.9000244140625,1322.0,1345.800048828125,597,1345.985009765625,1345.7019921875,42.45586586377211,-0.030531473803241616,0
2013-10-01,1286.0,1334.0,1284.5,1328.0,815,1339.685009765625,1344.6939916992187,36.54577002300149,0.02690511320834954,1
2013-10-02,1320.5999755859375,1321.0,1280.0,1288.5,152,1336.2200073242188,1344.4039916992188,48.31382561341782,-0.0024231040671155446,0
2013-10-03,1317.4000244140625,1319.5,1302.5,1312.0,217,1333.435009765625,1344.3579931640625,51.655628841643676,-0.005844901396303115,0
2013-10-04,1309.699951171875,1318.0999755859375,1305.699951171875,1316.199951171875,38,1329.585009765625,1343.9719921875,48.4814686046601,0.011529432861884903,1
2013-10-07,1324.800048828125,1325.4000244140625,1311.800048828125,1313.800048828125,84,1326.485009765625,1344.033994140625,52.76473401307965,-0.0004529722479862386,0
2013-10-08,1324.199951171875,1330.0,1321.199951171875,1326.5,57,1324.490008544922,1343.9499926757812,52.97530515325652,-0.01306443693983117,0
2013-10-09,1306.9000244140625,1319.0,1295.300048828125,1317.5999755859375,140,1321.6400085449218,1343.6079931640625,36.48942480837148,-0.007881282910483511,0
2013-10-10,1296.5999755859375,1310.800048828125,1285.0,1303.4000244140625,89,1319.9500061035155,1343.2919921875,41.23107749097295,-0.02205767092739075,0
2013-10-11,1268.0,1291.5999755859375,1263.800048828125,1286.9000244140625,210,1317.9300048828125,1342.4319921875,37.06632799394849,0.006624624932225931,1
2013-10-14,1276.4000244140625,1285.800048828125,1273.9000244140625,1275.800048828125,61,1315.8550048828124,1341.7479931640626,41.20783308697064,-0.0026637608500699184,0
2013-10-15,1273.0,1283.5999755859375,1254.0999755859375,1270.5,208,1314.0300048828126,1341.1559936523438,34.93053934875266,0.0070699135899450205,1
2013-10-16,1282.0,1284.0,1269.199951171875,1282.800048828125,86,1312.7400024414062,1341.1319946289063,39.873436904766855,0.03174723180333472,1
2013-10-17,1322.699951171875,1322.699951171875,1307.0,1307.0,72,1310.4049987792969,1341.863994140625,46.606125888017324,-0.006274988330088771,0
2013-10-18,1314.4000244140625,1326.0,1312.5999755859375,1318.800048828125,65,1309.5,1341.9379956054688,47.34300138474974,0.0009889886896434774,1
2013-10-21,1315.699951171875,1317.699951171875,1315.699951171875,1316.800048828125,23,1308.9399963378905,1341.993994140625,57.877971133123346,0.020369422986034502,1
2013-10-22,1342.5,1342.5999755859375,1313.9000244140625,1313.9000244140625,55,1310.2649963378906,1342.1499951171875,56.05977186979622,-0.0064059408461359935,0
2013-10-23,1333.9000244140625,1333.9000244140625,1331.9000244140625,1331.9000244140625,13,1310.1649963378907,1342.4039965820311,54.433098157336154,0.012219751450242677,1
2013-10-24,1350.199951171875,1350.199951171875,1334.5,1334.5,18,1311.4949951171875,1342.7279956054688,60.40061894115419,0.0016294425431417903,1
2013-10-25,1352.4000244140625,1353.0,1346.199951171875,1346.199951171875,23,1312.1949951171875,1342.5439965820312,57.59075541947419,-0.0002957885291637874,0
2013-10-28,1352.0,1359.199951171875,1349.0,1351.4000244140625,23,1313.4699951171874,1342.1499975585937,57.654204640020005,-0.0050296219142936804,0
2013-10-29,1345.199951171875,1359.699951171875,1345.199951171875,1359.5999755859375,168,1316.4299926757812,1341.7299975585938,61.1922654070093,0.002824895157641505,1
2013-10-30,1349.0,1355.800048828125,1335.5999755859375,1340.800048828125,44,1317.8499938964844,1341.247998046875,65.91738523275312,-0.018828780143856583,0
2013-10-31,1323.5999755859375,1334.0,1321.699951171875,1334.0,62,1318.1599914550782,1340.307998046875,67.22427731587541,-0.007932910391110992,0
2013-11-01,1313.0999755859375,1325.699951171875,1308.0,1325.699951171875,21,1318.3299926757813,1339.1459985351562,61.223226658065755,0.0011423349538413063,1
2013-11-04,1314.5999755859375,1320.5,1312.0999755859375,1314.5999755859375,39,1317.8199890136718,1337.5239990234375,62.87128151941303,-0.005020520088626745,0
2013-11-05,1308.0,1317.5,1306.9000244140625,1313.300048828125,98,1317.009991455078,1335.8239990234374,58.16583165026538,0.007415864810301986,1
2013-11-06,1317.699951171875,1318.5999755859375,1312.5,1313.5,11,1317.5499877929688,1333.7659985351563,48.049921254144394,-0.00705769682205859,0
2013-11-07,1308.4000244140625,1323.5999755859375,1298.0,1323.5999755859375,129,1318.139990234375,1331.5539990234374,47.678017698312374,-0.01826660346079223,0
2013-11-08,1284.5,1308.0999755859375,1281.300048828125,1308.0,22,1318.964990234375,1328.9859985351563,39.723339546747766,-0.0027247956403270157,0
2013-11-11,1281.0,1281.800048828125,1281.0,1281.5999755859375,5,1319.1949890136718,1326.6839990234375,26.07003891050583,-0.0077283562951308005,0
2013-11-12,1271.0999755859375,1282.300048828125,1271.0999755859375,1282.300048828125,3,1319.0999877929687,1323.8659985351562,25.808927117091528,-0.002202758879388589,0
2013-11-13,1268.300048828125,1280.5,1268.300048828125,1274.0,17,1318.414990234375,1321.4339990234375,14.789394686847274,0.01411330257401544,1
2013-11-14,1286.199951171875,1293.300048828125,1278.0999755859375,1280.199951171875,29,1316.589990234375,1319.6959985351561,24.92419149150639,0.0008553084263824839,1
2013-11-15,1287.300048828125,1288.5,1281.5,1287.699951171875,16,1315.2349914550782,1317.7080004882812,25.62171251740905,-0.011730052888598963,0
2013-11-18,1272.199951171875,1284.800048828125,1272.199951171875,1284.699951171875,10,1313.059991455078,1315.4159985351562,24.113475177304963,0.0009433055244829625,1
2013-11-19,1273.4000244140625,1275.199951171875,1271.0,1274.199951171875,10,1309.6049926757812,1313.6019995117188,22.68787490970415,-0.012172137351051271,0
2013-11-20,1257.9000244140625,1269.0,1241.9000244140625,1269.0,120,1305.8049926757812,1311.4819995117186,24.435816664640072,-0.011447670033053803,0
2013-11-21,1243.5,1247.0999755859375,1236.5,1245.699951171875,90,1300.4699951171874,1309.7439990234375,23.71602615107028,0.00040209087253728626,1
2013-11-22,1244.0,1247.0,1241.4000244140625,1243.199951171875,77,1295.0499938964845,1308.4559985351561,23.135478512749103,-0.0023312093360631225,0
2013-11-25,1241.0999755859375,1241.0999755859375,1229.0,1231.0999755859375,19,1289.5049926757813,1306.9199975585936,23.805800296142223,0.0002417604012789898,1
2013-11-26,1241.4000244140625,1243.0,1241.4000244140625,1243.0,178417,1284.3149963378905,1305.557998046875,17.751556832780423,-0.002899931943884604,0
2013-11-27,1237.800048828125,1254.800048828125,1235.5,1241.5999755859375,82331,1278.7549987792968,1304.157998046875,18.65016082678082,0.010340867872747905,1
2013-11-29,1250.5999755859375,1254.5,1233.699951171875,1237.800048828125,9203,1275.104998779297,1301.7819970703124,33.300500668078584,-0.022629079889877057,0
2013-12-02,1222.300048828125,1251.5,1217.800048828125,1251.4000244140625,4979,1270.5650024414062,1299.577998046875,26.76170685739139,-0.0004909577290987954,0
2013-12-03,1221.699951171875,1225.699951171875,1215.5999755859375,1219.199951171875,1932,1265.9200012207032,1297.4739965820313,28.88890048149905,0.021691087058308245,1
2013-12-04,1248.199951171875,1250.4000244140625,1212.9000244140625,1225.0999755859375,1823,1262.929998779297,1296.1179956054686,42.85711806881043,-0.012017305389186439,0
2013-12-05,1233.199951171875,1241.5,1218.5999755859375,1240.0,446,1258.7049987792968,1294.063994140625,30.769271654589588,-0.002351526482785138,0
2013-12-06,1230.300048828125,1242.0,1213.0,1228.699951171875,1032,1254.8,1292.1979956054688,29.58454150212836,0.004064049257546998,1
2013-12-09,1235.300048828125,1243.199951171875,1229.0,1230.199951171875,352,1252.3400024414063,1290.13599609375,35.75293345801158,0.02193797014065213,1
2013-12-10,1262.4000244140625,1267.0,1239.0,1239.0,882,1251.4100036621094,1288.8539965820312,46.46074423661232,-0.0030893728918237606,0
2013-12-11,1258.5,1261.9000244140625,1252.0999755859375,1261.9000244140625,147,1250.7800048828126,1288.3039965820312,50.20861470498103,-0.025824394119984162,0
2013-12-12,1226.0,1255.4000244140625,1225.9000244140625,1253.5,609,1248.6650024414062,1286.4119970703125,44.59542601735375,0.007911868818821333,1
2013-12-13,1235.699951171875,1239.0,1222.199951171875,1226.699951171875,446,1246.1400024414063,1284.7779956054687,47.5745014803981,0.007930767350788681,1
2013-12-16,1245.5,1250.5999755859375,1228.9000244140625,1238.4000244140625,242,1244.05,1283.4939965820313,51.23596276167127,-0.01148137200170618,0
2013-12-17,1231.199951171875,1240.4000244140625,1231.199951171875,1237.0,22,1242.0,1281.6219946289064,47.3437292377022,0.003979877037355806,1
2013-12-18,1236.0999755859375,1245.0999755859375,1217.0,1231.5,114,1240.1349975585938,1279.8599951171875,49.56024990006397,-0.03324971798211973,0
2013-12-19,1195.0,1226.5999755859375,1188.699951171875,1226.5999755859375,124,1236.9899963378907,1277.6219946289064,37.45487777267928,0.008451862415010503,1
2013-12-20,1205.0999755859375,1207.800048828125,1190.9000244140625,1190.9000244140625,204,1235.0699951171875,1275.7919946289062,45.77186057579491,-0.005559664183560686,0
2013-12-23,1198.4000244140625,1205.199951171875,1195.9000244140625,1205.199951171875,123,1232.7899963378907,1274.3999951171875,44.43915505152885,0.005590746858630036,1
2013-12-24,1205.0999755859375,1205.5999755859375,1197.699951171875,1199.800048828125,184,1230.9899963378907,1272.973994140625,38.63995402893526,0.007468260046743502,1
2013-12-26,1214.0999755859375,1215.9000244140625,1207.0999755859375,1207.0999755859375,140,1229.6249938964843,1271.7959936523437,44.80130828663491,0.0016473107983012714,1
2013-12-27,1216.0999755859375,1218.5,1212.9000244140625,1213.4000244140625,278,1228.539990234375,1270.4779931640626,46.1159521521579,-0.010689910583820517,0
2013-12-30,1203.0999755859375,1215.0,1194.4000244140625,1215.0,351,1226.164990234375,1268.0859936523439,41.56182243113229,-0.0009973827580626038,0
2013-12-31,1201.9000244140625,1212.4000244140625,1182.0,1196.4000244140625,124,1225.1449890136719,1265.8359936523439,31.655537953599932,0.019219548312430446,1
2014-01-02,1225.0,1227.300048828125,1204.300048828125,1204.300048828125,209,1225.309991455078,1264.0219946289062,40.90167662812486,0.010938795440051052,1
2014-01-03,1238.4000244140625,1239.0,1221.699951171875,1221.699951171875,142,1224.8199951171875,1261.9399951171874,53.757585935714026,-0.0004844764002821522,0
2014-01-06,1237.800048828125,1247.0,1221.9000244140625,1232.800048828125,127,1225.05,1260.0179956054687,50.673540401462034,-0.0067862530963826995,0
2014-01-07,1229.4000244140625,1242.4000244140625,1226.300048828125,1239.300048828125,73,1225.0049987792968,1257.6019970703126,44.78964779724145,-0.003334940218413962,0
2014-01-08,1225.300048828125,1227.5,1218.5999755859375,1227.5,189,1224.5049987792968,1255.0599975585938,47.95567902654928,0.0032645065213419144,1
2014-01-09,1229.300048828125,1229.300048828125,1225.800048828125,1225.800048828125,7,1222.85,1252.6059985351562,47.629031667675406,0.014154316808444811,1
2014-01-10,1246.699951171875,1246.800048828125,1234.0,1235.0,58,1222.2599975585938,1250.6359985351562,71.5956882661282,0.0033689527606377556,1
2014-01-13,1250.9000244140625,1252.699951171875,1245.5,1250.5999755859375,46,1223.5049987792968,1248.6739990234375,70.1230788373909,-0.0045567776248605085,0
2014-01-14,1245.199951171875,1251.300048828125,1242.0,1251.0,37,1223.979998779297,1247.1059985351562,70.74466185527515,-0.0057018758949159976,0
2014-01-15,1238.0999755859375,1243.199951171875,1238.0999755859375,1243.0999755859375,68,1223.6099975585937,1245.6059985351562,64.57597801870739,0.0015346292315072674,1
2014-01-16,1240.0,1242.800048828125,1239.0,1239.300048828125,48,1224.05,1244.1139990234376,62.205480854745495,0.009435444493447687,1
2014-01-17,1251.699951171875,1254.300048828125,1239.699951171875,1239.699951171875,101,1224.8299987792968,1242.987998046875,65.37132905981554,-0.007509708964156703,0
2014-01-21,1242.300048828125,1257.5,1240.0,1256.4000244140625,224,1227.195001220703,1241.48,67.46886495107933,-0.002656402397502866,0
2014-01-22,1239.0,1242.0,1239.0,1241.699951171875,58,1228.8900024414063,1240.0919995117188,66.22922106702124,0.01904759934296818,1
2014-01-23,1262.5999755859375,1264.199951171875,1235.199951171875,1235.199951171875,40,1232.1,1239.6539990234376,66.37630643495976,0.0015048506659289806,1
2014-01-24,1264.5,1269.4000244140625,1258.300048828125,1258.300048828125,38,1235.070001220703,1239.3239990234374,62.63310459412478,-0.0007117630795274721,0
2014-01-27,1263.5999755859375,1264.4000244140625,1254.4000244140625,1259.800048828125,92,1237.5450012207032,1239.1739990234375,62.451705037522494,-0.009971490843132425,0
2014-01-28,1251.0,1258.4000244140625,1251.0,1257.9000244140625,20,1239.2900024414062,1238.827998046875,60.018548358787314,0.008952798698541153,1
2014-01-29,1262.199951171875,1262.199951171875,1262.199951171875,1262.199951171875,137028,1242.2450012207032,1238.347998046875,66.05741240464909,-0.015845350002930414,0
2014-01-30,1242.199951171875,1267.699951171875,1237.5,1267.0,45276,1244.2599975585938,1237.44599609375,54.92739188982517,-0.0016905294384824687,0
2014-01-31,1240.0999755859375,1254.5,1238.4000244140625,1243.5999755859375,5820,1245.0149963378906,1236.8039965820312,47.145338676550566,0.016369687305681557,1
2014-02-03,1260.4000244140625,1266.300048828125,1241.199951171875,1242.4000244140625,2914,1246.1149963378907,1236.5439965820312,53.606683189882894,-0.00690262858907198,0
2014-02-04,1251.699951171875,1260.699951171875,1247.800048828125,1258.4000244140625,1745,1246.809991455078,1236.4199951171875,52.41276999117324,0.004473993668376419,1
2014-02-05,1257.300048828125,1273.699951171875,1253.0999755859375,1254.0,1616,1248.2049926757813,1236.69599609375,57.207230737507736,0.00023854827500557896,1
2014-02-06,1257.5999755859375,1267.0,1253.5,1258.0,274,1249.8199890136718,1236.9679956054688,56.686922055864805,0.004532501075734885,1
2014-02-07,1263.300048828125,1271.4000244140625,1257.9000244140625,1258.300048828125,436,1251.5199890136719,1237.4119970703125,54.617869680323764,0.00910314221128039,1
2014-02-10,1274.800048828125,1277.300048828125,1265.699951171875,1269.5999755859375,742,1252.9249938964845,1238.0799975585937,62.725117577333386,0.012001824734692468,1
2014-02-11,1290.0999755859375,1292.0,1273.800048828125,1274.0,562,1254.884991455078,1239.12599609375,68.28917279712134,0.004030752143705518,1
2014-02-12,1295.300048828125,1296.199951171875,1285.5,1290.5,140,1257.3899963378906,1240.0199975585938,63.47898894123023,0.003937292823042338,1
2014-02-13,1300.4000244140625,1303.5,1287.5,1293.300048828125,877,1260.5049987792968,1241.5819970703126,64.41766635127782,0.014303272252181198,1
2014-02-14,1319.0,1320.699951171875,1301.699951171875,1301.699951171875,308,1264.4549987792968,1243.527998046875,69.47960473962209,0.004321418629169793,1
2014-02-18,1324.699951171875,1330.5999755859375,1313.9000244140625,1322.9000244140625,373,1268.104998779297,1245.057998046875,77.23574448428243,-0.003095022070704001,0
2014-02-19,1320.5999755859375,1321.5999755859375,1309.0999755859375,1318.300048828125,193,1272.0199951171876,1246.8059985351563,72.77690758558961,-0.0026503105139367156,0
2014-02-20,1317.0999755859375,1323.5,1309.5999755859375,1310.699951171875,116,1275.9249938964845,1248.5419970703124,83.52729422641679,0.005162894961789011,1
2014-02-21,1323.9000244140625,1328.300048828125,1317.4000244140625,1320.0,171,1278.9899963378907,1250.3139965820312,85.99653924807299,0.01087697269318788,1
2014-02-24,1338.300048828125,1339.0,1321.4000244140625,1324.300048828125,93,1282.679998779297,1251.8319970703126,85.24884088566608,0.0035118814917405317,1
2014-02-25,1343.0,1343.9000244140625,1333.0999755859375,1336.4000244140625,290,1286.65,1253.5219970703124,92.86387268926056,-0.011020140601731176,0
2014-02-26,1328.199951171875,1342.0,1325.5999755859375,1341.199951171875,485,1290.5099975585938,1255.56599609375,80.63955586222613,0.002559873918879907,1
2014-02-27,1331.5999755859375,1335.0,1324.5999755859375,1329.300048828125,369,1293.979998779297,1257.4839965820313,81.14476834393399,-0.007659921417005666,0
2014-02-28,1321.4000244140625,1332.5999755859375,1321.0999755859375,1329.800048828125,239,1297.9400024414062,1259.0019970703124,73.56042583060828,0.021719351174222412,1
2014-03-03,1350.0999755859375,1354.0999755859375,1332.9000244140625,1335.9000244140625,232,1303.4400024414062,1261.3799975585937,76.79715024218598,-0.00911038217927107,0
2014-03-04,1337.800048828125,1350.4000244140625,1332.199951171875,1350.4000244140625,80,1307.3100036621095,1263.4139990234376,67.34549657803319,0.0017939170699330376,1
2014-03-05,1340.199951171875,1341.0,1334.800048828125,1334.800048828125,32,1311.7350036621094,1266.317998046875,66.66666666666666,0.008580809147130886,1
2014-03-06,1351.699951171875,1351.699951171875,1333.300048828125,1338.0,59,1316.4549987792968,1269.2499975585938,68.17860538511917,-0.010061386459433441,0
2014-03-07,1338.0999755859375,1352.699951171875,1329.199951171875,1349.5,97,1320.479998779297,1272.0439965820312,57.01690421542538,0.002466219930001845,1
2014-03-10,1341.4000244140625,1344.699951171875,1330.5,1336.0,97,1324.3849975585938,1274.7699975585938,56.24536072873422,0.003801979642996667,1
2014-03-11,1346.5,1352.4000244140625,1338.0999755859375,1340.0,53,1327.9699951171874,1277.417998046875,59.61397820131386,0.017675491146026845,1
2014-03-12,1370.300048828125,1370.5,1348.699951171875,1349.0999755859375,58,1331.979998779297,1280.5019995117189,67.1613274645031,0.0013864863723640486,1
2014-03-13,1372.199951171875,1374.5,1366.5,1366.800048828125,23,1335.8249938964843,1283.8839990234376,66.0892782061406,0.0049555815989628105,1
2014-03-14,1379.0,1386.5999755859375,1371.0999755859375,1376.0999755859375,91,1339.7549926757813,1287.4259985351562,64.28070908838592,-0.004423477582260693,0
2014-03-17,1372.9000244140625,1391.4000244140625,1372.199951171875,1386.0999755859375,29,1342.4499938964843,1290.3839990234376,60.38918348493885,-0.010124571466880727,0
2014-03-18,1359.0,1361.800048828125,1353.4000244140625,1359.300048828125,35,1344.1649963378907,1292.7959985351563,60.769266228123335,-0.012950681078688353,0
2014-03-19,1341.4000244140625,1358.0,1332.699951171875,1357.0999755859375,57,1345.2049987792968,1294.867998046875,53.11706968581589,-0.008125856728550263,0
2014-03-20,1330.5,1333.699951171875,1325.800048828125,1333.699951171875,72,1345.875,1296.8899975585937,52.88156689331009,0.004133784291619591,1
2014-03-21,1336.0,1339.0999755859375,1335.800048828125,1339.0999755859375,3,1346.479998779297,1299.1039965820312,44.76614941533956,-0.01856291079949479,0
2014-03-24,1311.199951171875,1333.0,1310.5,1333.0,103,1345.1249938964843,1300.7419946289062,40.96463774461754,0.00015258789630734348,1
2014-03-25,1311.4000244140625,1315.5,1307.5,1315.5,46,1343.5449951171875,1302.03599609375,40.06899913372244,-0.006100350656600306,0
2014-03-26,1303.4000244140625,1315.199951171875,1303.4000244140625,1315.199951171875,4,1342.304998779297,1303.08599609375,32.93290279501953,-0.006674906459433694,0
2014-03-27,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,185016,1340.4599975585938,1304.07599609375,34.11421866636164,-0.0006950663301836801,0
2014-03-28,1293.800048828125,1299.4000244140625,1285.9000244140625,1292.199951171875,65486,1339.0799987792968,1305.1899975585939,32.265294483098,-0.008038355249315732,0
2014-03-31,1283.4000244140625,1298.800048828125,1282.4000244140625,1294.300048828125,4121,1335.7450012207032,1306.057998046875,27.38354108603106,-0.00296092313841112,0
2014-04-01,1279.5999755859375,1287.9000244140625,1277.300048828125,1285.0999755859375,884,1332.8349975585938,1306.6159985351562,12.050217325794605,0.008518306206649617,1
2014-04-02,1290.5,1294.0999755859375,1280.199951171875,1280.199951171875,1099,1330.35,1307.5799975585937,18.210196129096005,-0.004726831139819865,0
2014-04-03,1284.4000244140625,1293.5,1282.699951171875,1290.800048828125,775,1326.9850036621094,1308.487998046875,12.989104427287543,0.01463712737500833,1
2014-04-04,1303.199951171875,1306.0999755859375,1284.4000244140625,1285.5,976,1325.2400024414062,1309.2999975585938,25.195725023175953,-0.003990140704961731,0
2014-04-07,1298.0,1304.0,1296.300048828125,1301.4000244140625,361,1323.070001220703,1309.9699975585938,26.858885659614742,0.008243413845820502,1
2014-04-08,1308.699951171875,1314.0999755859375,1296.5999755859375,1296.5999755859375,264,1321.179998779297,1310.8719970703125,36.90950086055155,-0.0024451373815744804,0
2014-04-09,1305.5,1313.5999755859375,1301.0999755859375,1309.5,191,1317.9399963378905,1311.9619970703125,39.334466546262796,0.011183435914161155,1
2014-04-10,1320.0999755859375,1323.800048828125,1311.199951171875,1311.800048828125,127,1315.3349975585938,1313.1199975585937,43.70544986753961,-0.0010605442314632896,0
2014-04-11,1318.699951171875,1322.800048828125,1316.300048828125,1319.0,76,1312.3199951171875,1314.6499975585937,53.64431832740973,0.006445742257324305,1
2014-04-14,1327.199951171875,1330.0,1320.0999755859375,1320.0999755859375,328,1310.0349914550782,1316.3919970703125,57.10429453240521,-0.02049423762249114,0
2014-04-15,1300.0,1322.699951171875,1291.5,1322.699951171875,238,1307.0849914550781,1317.1839965820313,48.696307460437076,0.002384596604567246,1
2014-04-16,1303.0999755859375,1303.5,1295.0,1302.699951171875,177,1305.169989013672,1318.2119970703125,53.36540295532196,-0.0074437505591337105,0
2014-04-17,1293.4000244140625,1303.0,1292.5,1300.0999755859375,124,1303.314990234375,1318.9339965820313,49.85028996326005,-0.0041750613206528175,0
2014-04-21,1288.0,1299.199951171875,1283.800048828125,1290.0,100,1300.914990234375,1319.5419970703124,51.788485688982036,-0.005745360569924252,0
2014-04-22,1280.5999755859375,1291.5999755859375,1276.0,1289.199951171875,100,1299.384991455078,1319.8879956054689,50.37821566418586,0.0028111632473601933,1
2014-04-23,1284.199951171875,1287.699951171875,1282.4000244140625,1284.300048828125,176,1298.0249877929687,1320.0759936523436,47.47795593728559,0.004905816124954665,1
2014-04-24,1290.5,1297.9000244140625,1272.4000244140625,1284.5999755859375,522,1297.3799865722656,1320.083994140625,52.43804503633332,0.007903875375339098,1
2014-04-25,1300.699951171875,1304.5999755859375,1293.800048828125,1293.800048828125,274,1297.6799865722655,1320.1919921875,48.927036378077176,-0.0013838139658503001,0
2014-04-28,1298.9000244140625,1305.4000244140625,1293.0,1305.4000244140625,388,1297.9349853515625,1320.1619921875,50.397889722000656,-0.002232677157251395,0
2014-04-29,1296.0,1300.5,1289.0999755859375,1295.5,904,1298.5649841308593,1319.7019921875,43.969622636259935,-0.00030866081331981654,0
2014-04-30,1295.5999755859375,1296.5,1286.5999755859375,1296.0,181,1299.3649841308593,1319.1199926757813,45.170714046677354,-0.009648039700175914,0
2014-05-01,1283.0999755859375,1288.699951171875,1278.0,1288.699951171875,25,1298.9949829101563,1318.3699926757813,31.573687256527847,0.015197568678227968,1
2014-05-02,1302.5999755859375,1302.699951171875,1276.699951171875,1276.699951171875,90,1299.90498046875,1318.0799926757813,43.206754358223684,0.004913269256882735,1
2014-05-05,1309.0,1314.199951171875,1305.5,1305.5999755859375,31,1300.1949829101563,1317.7819921875,42.18214499951759,-0.000534722056436232,0
2014-05-06,1308.300048828125,1309.4000244140625,1306.9000244140625,1309.4000244140625,14,1300.7099853515624,1317.1819921875,54.61627243842163,-0.015057763897382226,0
2014-05-07,1288.5999755859375,1312.0,1288.0,1310.300048828125,21,1299.7049865722656,1316.0939916992188,43.1924882629108,-0.0009312053349445071,0
2014-05-08,1287.4000244140625,1291.5,1285.5,1291.5,65,1298.7999877929688,1315.2779931640625,46.93877551020408,-7.76569706707475e-05,0
2014-05-09,1287.300048828125,1287.300048828125,1287.300048828125,1287.300048828125,3,1297.1599914550782,1314.3919946289063,49.62246410972902,0.006447546370691226,1
2014-05-12,1295.5999755859375,1295.9000244140625,1281.199951171875,1282.0999755859375,19,1296.0049926757813,1313.8759936523438,58.012833052936344,-0.0007718431760140865,0
2014-05-13,1294.5999755859375,1295.5,1292.0,1295.5,20,1294.3749938964843,1312.7659936523437,55.71430679395979,0.00857405823827051,1
2014-05-14,1305.699951171875,1306.9000244140625,1292.800048828125,1292.800048828125,25,1294.6599914550782,1312.1239916992188,57.9331848438822,-0.009343610039140637,0
2014-05-15,1293.5,1302.5,1292.800048828125,1302.5,27,1294.1799926757812,1311.1899926757812,46.31903601705493,-0.0001545815012562457,0
2014-05-16,1293.300048828125,1293.300048828125,1293.300048828125,1293.300048828125,8,1294.1749938964845,1310.0219946289062,47.08940460797215,0.00030921080078227803,1
2014-05-19,1293.699951171875,1293.699951171875,1293.699951171875,1293.699951171875,44,1294.4599914550781,1309.133994140625,48.77264886892448,0.000618419153065819,1
2014-05-20,1294.5,1294.5,1290.0999755859375,1290.699951171875,8,1295.1549926757812,1308.1959936523438,49.41552671349717,-0.005021243723445368,0
2014-05-21,1288.0,1288.0,1287.4000244140625,1287.4000244140625,2,1295.3449951171874,1307.0259936523437,52.78095309354272,0.005357161812160394,1
2014-05-22,1294.9000244140625,1295.0,1294.199951171875,1294.199951171875,4,1295.5649963378905,1305.5179931640625,44.90067809873661,-0.0025484970004678864,0
2014-05-23,1291.5999755859375,1293.4000244140625,1291.5999755859375,1293.199951171875,3,1295.1099975585937,1303.9059936523438,37.98337208459296,-0.02028488051030608,0
2014-05-27,1265.4000244140625,1291.9000244140625,1265.4000244140625,1291.9000244140625,25,1293.4349975585938,1301.633994140625,28.089825996421425,-0.0048205906972081936,0
2014-05-28,1259.300048828125,1259.300048828125,1259.300048828125,1259.300048828125,168825,1291.6,1299.3619946289064,32.62156757406423,-0.0023822757751750245,0
2014-05-29,1256.300048828125,1260.5999755859375,1250.9000244140625,1258.300048828125,38045,1289.6350036621093,1297.3079956054687,31.93956295572704,-0.008517131916191967,0
2014-05-30,1245.5999755859375,1259.5999755859375,1241.800048828125,1255.0999755859375,3839,1287.7600036621093,1295.3919946289063,28.438393516502245,-0.0015253889300765877,0
2014-06-02,1243.699951171875,1250.699951171875,1240.9000244140625,1250.0,774,1284.8150024414062,1293.6559936523438,21.262421644449304,0.00048250999421894925,1
2014-06-03,1244.300048828125,1247.5,1240.5,1244.0999755859375,654,1281.5800048828125,1291.8219946289062,22.024519967791917,-0.00024113864530306284,0
